W. Hesl,medium,low,low,low,medium,Germany,1. FC Kaiserslautern,1.0,2020,€203K,61,low,Medium/ Medium,€140K,€1K,140000.0,1000.0,GK,goalkeeper
S. Mohlin,low,low,low,medium,medium,Sweden,Malmö FF,1.0,2023,€435K,61,medium,Medium/ Medium,€290K,€1K,290000.0,1000.0,GK,goalkeeper
M. Ošs,medium,low,low,medium,high,Latvia,Neuchâtel Xamax,1.0,2021,€397K,61,medium,Medium/ Medium,€260K,€2K,260000.0,2000.0,RCB,defender
N. Mohammad,medium,low,low,low,high,Germany,KFC Uerdingen 05,1.0,2019,€381K,61,high,Medium/ Medium,€250K,€2K,250000.0,2000.0,CDM,midfielder
J. Ruffels,low,low,low,medium,high,England,Oxford United,1.0,2020,€493K,61,medium,Medium/ Medium,€270K,€2K,270000.0,2000.0,LB,defender
G. Smith,low,low,low,medium,high,United States,Sporting Kansas City,1.0,2018,€595K,61,medium,Medium/ Medium,€350K,€1K,350000.0,1000.0,CB,defender
S. Bennett,medium,low,low,low,high,England,Newport County,1.0,2020,€456K,61,medium,Low/ High,€250K,€2K,250000.0,2000.0,CB,defender
D. Frieser,low,low,low,medium,high,Austria,LASK Linz,1.0,2020,€496K,61,high,Medium/ Medium,€325K,€2K,325000.0,2000.0,ST,striker
J. Burkardt,low,low,low,high,high,Germany,1. FSV Mainz 05,1.0,2022,€1.2M,61,high,Medium/ Medium,€500K,€3K,500000.0,3000.0,ST,striker
A. Lupu,low,low,low,medium,high,Romania,Deportivo Alavés,1.0,2019,€1M,61,medium,High/ Medium,€450K,€3K,450000.0,3000.0,ST,striker
Wang Jinxian,low,low,low,medium,high,China PR,Dalian YiFang FC,1.0,2020,€723K,61,high,Medium/ Medium,€325K,€2K,325000.0,2000.0,RM,midfielder
A. Maziero,low,low,low,medium,high,Argentina,Rosario Central,1.0,2020,€1.1M,61,medium,Medium/ Low,€500K,€2K,500000.0,2000.0,ST,striker
K. Moreno,low,low,low,high,high,Colombia,Deportivo Cali,1.0,2021,€1.1M,61,medium,Low/ Medium,€450K,€1K,450000.0,1000.0,CB,defender
Jose,low,low,low,medium,high,Brazil,Daegu FC,1.0,2019,€464K,61,medium,High/ Low,€350K,€1K,350000.0,1000.0,ST,striker
Eliseo Falcón,low,low,low,medium,high,Spain,Granada CF,1.0,2019,€946K,61,medium,Medium/ Medium,€425K,€1K,425000.0,1000.0,CB,defender
S. Ramizi,medium,low,low,low,high,Kosovo,Neuchâtel Xamax,1.0,2020,€392K,61,high,Medium/ Medium,€270K,€2K,270000.0,2000.0,RM,midfielder
J. Flannigan,low,low,low,medium,high,England,Burton Albion,1.0,2019,0,61,medium,Medium/ Medium,€325K,€6K,325000.0,6000.0,CM,midfielder
P. Halder,low,low,low,medium,high,India,0,1.0,,0,61,medium,Medium/ Medium,€0,€0,0.0,0.0,RCM,midfielder
H. Adıgüzel,low,low,low,medium,medium,Turkey,Akhisar Belediyespor,1.0,2019,€1.4M,61,medium,Medium/ Medium,€525K,€2K,525000.0,2000.0,CM,midfielder
S. Strømnes,medium,low,low,low,high,Norway,Stabæk Fotball,1.0,2020,€213K,61,medium,Medium/ Medium,€170K,€1K,170000.0,1000.0,CB,defender
K. Pestka,low,low,low,medium,medium,Poland,Cracovia,1.0,2020,€543K,61,high,Medium/ Medium,€350K,€1K,350000.0,1000.0,LB,defender
M. Kolar,low,low,low,medium,high,Croatia,Wisła Kraków,1.0,2019,€543K,61,medium,High/ Medium,€350K,€1K,350000.0,1000.0,ST,striker
F. Brügmann,low,low,low,medium,high,Germany,FC Carl Zeiss Jena,1.0,2020,€496K,61,high,Medium/ Medium,€325K,€1K,325000.0,1000.0,ST,striker
B. Urbański,low,low,low,medium,high,Poland,Willem II,1.0,2020,€660K,61,medium,Medium/ High,€400K,€1K,400000.0,1000.0,CM,midfielder
M. Schüler,low,low,low,medium,high,Germany,FC Carl Zeiss Jena,1.0,2020,€536K,61,medium,Medium/ Medium,€325K,€1K,325000.0,1000.0,CB,defender
P. Erhardt,low,low,low,medium,high,Austria,SV Mattersburg,1.0,2019,€412K,61,medium,Medium/ High,€270K,€3K,270000.0,3000.0,CDM,midfielder
V. Sköld,medium,low,low,low,high,Sweden,Örebro SK,1.0,2018,€325K,61,medium,Medium/ Medium,€260K,€1K,260000.0,1000.0,ST,striker
K. Knoyle,low,low,low,medium,high,England,Swindon Town,1.0,2019,€634K,61,high,Medium/ Medium,€325K,€2K,325000.0,2000.0,RB,defender
J. Torres,low,low,low,medium,high,Mexico,Club Atlas,1.0,2021,€1.2M,61,high,Medium/ Medium,€525K,€2K,525000.0,2000.0,RW,midfielder
J. Coustrain,low,low,low,medium,medium,Republic of Ireland,Shamrock Rovers,1.0,2018,€744K,61,high,High/ Medium,€425K,€1K,425000.0,1000.0,LM,midfielder
W. Mosquera,medium,low,low,low,medium,Colombia,Jaguares de Córdoba,1.0,2023,€176K,61,medium,Medium/ Medium,€130K,€1K,130000.0,1000.0,GK,goalkeeper
M. Chouiar,low,low,low,medium,high,France,Racing Club de Lens,1.0,2019,€1.3M,61,high,Medium/ Medium,€550K,€1K,550000.0,1000.0,RM,midfielder
B. Héry,medium,low,low,medium,high,France,Waterford FC,1.0,2019,€488K,61,high,Medium/ Low,€300K,€1K,300000.0,1000.0,LCM,midfielder
A. Nilsson,medium,low,low,low,high,Sweden,IF Brommapojkarna,1.0,2019,€325K,61,high,High/ Medium,€260K,€1K,260000.0,1000.0,RW,midfielder
B. Figueroa,low,low,low,medium,high,Chile,Audax Italiano,1.0,2021,€1.1M,61,high,Medium/ Medium,€550K,€1K,550000.0,1000.0,CAM,midfielder
R. de la Rosa,low,low,low,medium,high,Mexico,Pachuca,1.0,2021,€1.2M,61,medium,Medium/ Medium,€525K,€3K,525000.0,3000.0,ST,striker
M. Sagnan,low,low,low,medium,high,France,Racing Club de Lens,1.0,2020,€1.2M,61,medium,Medium/ Medium,€500K,€1K,500000.0,1000.0,CB,defender
Z. Bakayogo,medium,low,low,low,high,Ivory Coast,Tranmere Rovers,1.0,2019,€280K,61,high,Medium/ Medium,€160K,€2K,160000.0,2000.0,LB,defender
N. Barona,low,low,low,medium,high,Colombia,La Equidad,1.0,2021,€1.1M,61,high,Medium/ Medium,€550K,€1K,550000.0,1000.0,LM,midfielder
J. Sierra,low,low,low,medium,high,Chile,Unión Española,1.0,2019,€698K,61,medium,Medium/ Medium,€450K,€1K,450000.0,1000.0,ST,striker
A. Ryczkowski,low,low,low,medium,high,Poland,Górnik Zabrze,1.0,2020,€620K,61,high,Medium/ Medium,€400K,€1K,400000.0,1000.0,LM,midfielder
L. Jonsson,low,low,low,medium,medium,Sweden,IK Sirius,1.0,2019,€305K,61,low,Medium/ Medium,€230K,€1K,230000.0,1000.0,GK,goalkeeper
C. Reppesgård,low,low,low,medium,high,Norway,Sandefjord Fotball,1.0,2019,€358K,61,medium,Medium/ High,€270K,€1K,270000.0,1000.0,CB,defender
B. Allain,medium,low,low,low,medium,France,Dijon FCO,1.0,2019,€436K,61,low,Medium/ Medium,€210K,€2K,210000.0,2000.0,GK,goalkeeper
M. Uusitalo,low,low,low,medium,medium,Finland,HJK Helsinki,1.0,2019,€764K,61,low,Medium/ Medium,€325K,€1K,325000.0,1000.0,GK,goalkeeper
T. Alarcón,low,low,low,medium,high,Chile,CD O'Higgins,1.0,2021,€938K,61,medium,Medium/ Medium,€475K,€1K,475000.0,1000.0,CB,defender
J. Chianese,medium,low,low,low,high,Australia,Perth Glory,1.0,2019,€313K,61,high,Medium/ High,€250K,€1K,250000.0,1000.0,RM,midfielder
K. Howkins,low,low,low,medium,high,England,West Bromwich Albion,1.0,2019,€553K,61,medium,Low/ High,€280K,€4K,280000.0,4000.0,CB,defender
B. Galindo,low,low,low,medium,high,Mexico,Guadalajara,1.0,2021,€618K,61,medium,Low/ High,€325K,€2K,325000.0,2000.0,CB,defender
I. Minchev,medium,low,low,low,high,Bulgaria,0,1.0,,0,61,medium,High/ Medium,€0,€0,0.0,0.0,CM,midfielder
A. Zekaj,low,low,low,medium,high,Serbia,LOSC Lille,1.0,2021,€1.2M,61,medium,Medium/ Medium,€475K,€2K,475000.0,2000.0,CDM,midfielder
T. Vaiho,medium,low,low,low,high,Sweden,Djurgårdens IF,1.0,2019,€213K,61,low,Medium/ Medium,€170K,€1K,170000.0,1000.0,GK,goalkeeper
L. Sotomayor,low,low,low,medium,medium,Chile,Deportes Iquique,1.0,2018,€543K,61,low,Medium/ Medium,€350K,€1K,350000.0,1000.0,GK,goalkeeper
B. Kennedy,low,low,low,medium,high,Northern Ireland,Stevenage,1.0,2020,€731K,61,high,High/ Low,€375K,€2K,375000.0,2000.0,RM,midfielder
N. Baxter,low,low,low,medium,medium,England,Yeovil Town,1.0,2020,€634K,61,low,Medium/ Medium,€325K,€1K,325000.0,1000.0,GK,goalkeeper
E. Rueda,low,low,low,medium,high,Argentina,Argentinos Juniors,1.0,2019,€619K,61,high,Medium/ Medium,€375K,€2K,375000.0,2000.0,RW,midfielder
R. Hepburn-Murphy,low,low,low,medium,high,England,Aston Villa,1.0,2020,€1.4M,61,high,High/ Medium,€550K,€2K,550000.0,2000.0,ST,striker
K. Gipson,low,low,low,medium,high,Germany,SV Sandhausen,1.0,2019,€540K,61,high,High/ Medium,€300K,€1K,300000.0,1000.0,RB,defender
I. Hajtić,low,low,low,medium,medium,Bosnia Herzegovina,FC Würzburger Kickers,1.0,2020,€619K,61,medium,Medium/ Medium,€375K,€1K,375000.0,1000.0,CB,defender
J. Vollert,low,low,low,medium,high,Germany,SV Werder Bremen,1.0,2021,€713K,61,medium,Medium/ Medium,€375K,€3K,375000.0,3000.0,CB,defender
K. Zapolnik,low,low,low,medium,high,Poland,Górnik Zabrze,1.0,2020,€463K,61,medium,Medium/ Medium,€325K,€1K,325000.0,1000.0,RM,midfielder
G. Gül,low,low,low,medium,high,Germany,Fortuna Düsseldorf,1.0,2021,€1.2M,61,medium,Medium/ High,€500K,€2K,500000.0,2000.0,CB,defender
S. Klaas,low,low,low,medium,high,Germany,VfL Osnabrück,1.0,2019,€1.1M,61,high,Medium/ Medium,€550K,€1K,550000.0,1000.0,CAM,midfielder
C. O'Malley,low,low,low,medium,medium,Republic of Ireland,Peterborough United,1.0,2019,€507K,61,medium,Medium/ Medium,€260K,€1K,260000.0,1000.0,GK,goalkeeper
F. Al Aiyaf,medium,low,low,low,high,Saudi Arabia,Al Hazem,1.0,2020,€500K,61,high,Medium/ Medium,€290K,€2K,290000.0,2000.0,RDM,midfielder
L. Mosevich,low,low,low,medium,high,Argentina,FC St. Gallen,1.0,2019,0,61,medium,Low/ Medium,€400K,€2K,400000.0,2000.0,CB,defender
R. Porteous,low,low,low,medium,high,Scotland,Hibernian,1.0,2020,€1.2M,61,medium,Medium/ Medium,€500K,€1K,500000.0,1000.0,LCB,defender
H. Mörschel,low,low,low,medium,medium,Germany,Holstein Kiel,1.0,2020,€788K,61,medium,Medium/ Medium,€450K,€2K,450000.0,2000.0,CF,striker
G. Sağlam,low,low,low,medium,high,Germany,VfL Bochum 1848,1.0,2020,€1.1M,61,high,High/ Medium,€475K,€2K,475000.0,2000.0,CAM,midfielder
B. Bödvarsson,low,low,low,medium,high,Iceland,Jagiellonia Białystok,1.0,2021,€504K,61,high,High/ Medium,€325K,€2K,325000.0,2000.0,LB,defender
F. Geisler,low,low,low,medium,high,Germany,FC Energie Cottbus,1.0,2020,€660K,61,high,Medium/ Medium,€400K,€1K,400000.0,1000.0,CAM,midfielder
G. Omotayo,low,low,low,medium,high,Switzerland,Bury,1.0,2021,€593K,61,medium,Medium/ Medium,€325K,€3K,325000.0,3000.0,ST,striker
D. Rogers,low,low,low,medium,medium,Republic of Ireland,St. Mirren,1.0,2019,0,61,medium,Medium/ Medium,€280K,€1K,280000.0,1000.0,GK,goalkeeper
A. Zendejas,low,low,low,medium,medium,United States,Sporting Kansas City,1.0,2018,€510K,61,low,Medium/ Medium,€300K,€1K,300000.0,1000.0,GK,goalkeeper
T. Chorý,low,low,low,medium,high,Czech Republic,Viktoria Plzeň,1.0,2022,€796K,61,medium,Medium/ Medium,€350K,€1K,350000.0,1000.0,ST,striker
J. Vázquez,low,low,low,medium,high,Argentina,Deportivo Pasto,1.0,2021,€543K,61,high,Medium/ Medium,€350K,€1K,350000.0,1000.0,ST,striker
Yun Ju Tae,medium,low,low,low,high,Korea Republic,FC Seoul,1.0,2022,€325K,61,high,Medium/ Medium,€260K,€2K,260000.0,2000.0,RS,striker
T. Masuda,medium,low,low,low,medium,Japan,V-Varen Nagasaki,1.0,2019,0,61,low,Medium/ Medium,€200K,€2K,200000.0,2000.0,GK,goalkeeper
L. Lauberbach,low,low,low,medium,high,Germany,FSV Zwickau,1.0,2020,€619K,61,high,High/ Medium,€375K,€1K,375000.0,1000.0,LS,striker
Y. Clementia,low,low,low,medium,medium,France,OGC Nice,1.0,2022,€735K,61,low,Medium/ Medium,€350K,€2K,350000.0,2000.0,GK,goalkeeper
D. Orlishausen,medium,low,low,low,medium,Germany,FC Hansa Rostock,1.0,2019,€87K,61,low,Medium/ Medium,€60K,€1K,60000.0,1000.0,GK,goalkeeper
D. Whitaker,high,low,low,low,high,England,Macclesfield Town,1.0,2019,€140K,61,medium,Medium/ Medium,€80K,€1K,80000.0,1000.0,RDM,midfielder
A. Khormi,medium,low,low,low,high,Saudi Arabia,Al Hazem,1.0,2019,€429K,61,high,High/ Medium,€260K,€2K,260000.0,2000.0,RM,midfielder
L. Marić,medium,low,low,low,high,Croatia,Arka Gdynia,1.0,2019,€230K,61,medium,Medium/ Medium,€170K,€1K,170000.0,1000.0,RCB,defender
F. Benko,low,low,low,medium,high,Germany,LASK Linz,1.0,2021,€1.1M,61,high,Medium/ Medium,€550K,€2K,550000.0,2000.0,CAM,midfielder
Liu Zhenli,medium,low,low,low,medium,China PR,Shandong Luneng TaiShan FC,1.0,2019,€280K,61,medium,Medium/ Medium,€130K,€2K,130000.0,2000.0,GK,goalkeeper
M. Piccinocchi,low,low,low,medium,high,Italy,FC Lugano,1.0,2018,€619K,61,high,Medium/ High,€375K,€1K,375000.0,1000.0,LCM,midfielder
A. Paşcanu,low,low,low,medium,high,Romania,0,1.0,,0,61,high,Medium/ High,€0,€0,0.0,0.0,CB,defender
A. Al Harbi,medium,low,low,low,high,Saudi Arabia,Al Hazem,1.0,2022,€330K,61,medium,Medium/ Medium,€200K,€2K,200000.0,2000.0,CB,defender
Kim Gyeong Min,medium,low,low,medium,medium,Korea Republic,Jeju United FC,1.0,2018,€292K,61,medium,Medium/ Medium,€220K,€1K,220000.0,1000.0,GK,goalkeeper
R. González,low,low,low,medium,high,Chile,San Luis de Quillota,1.0,2021,€465K,61,high,Medium/ Medium,€300K,€1K,300000.0,1000.0,RM,midfielder
Song Soo Yeong,medium,low,low,low,high,Korea Republic,Sangju Sangmu FC,1.0,2023,€338K,61,high,High/ Medium,€270K,€1K,270000.0,1000.0,LM,midfielder
Y. Nakazawa,high,low,low,low,medium,Japan,Yokohama F. Marinos,2.0,2022,0,61,medium,Low/ High,€0,€1K,0.0,1000.0,CB,defender
A. Al Ammar,low,low,low,medium,high,Saudi Arabia,Al Fateh,1.0,2019,€537K,61,high,High/ Medium,€290K,€4K,290000.0,4000.0,LB,defender
J. Ibehre,medium,low,low,low,high,England,Cambridge United,1.0,2019,€210K,61,medium,Medium/ Medium,€120K,€2K,120000.0,2000.0,ST,striker
Jeong Dong Yun,low,low,low,medium,high,Korea Republic,Incheon United FC,1.0,2021,€371K,61,high,Medium/ High,€280K,€1K,280000.0,1000.0,RB,defender
M. Harzan,medium,low,low,low,high,Saudi Arabia,Al Taawoun,1.0,2020,€413K,61,high,Medium/ Medium,€250K,€4K,250000.0,4000.0,LM,midfielder
G. Hatano,low,low,low,medium,medium,Japan,FC Tokyo,1.0,2018,€750K,61,low,Medium/ Medium,€400K,€1K,400000.0,1000.0,GK,goalkeeper
Li Yuanyi,low,low,low,medium,high,China PR,Tianjin TEDA FC,1.0,2020,€723K,61,high,Medium/ Medium,€325K,€2K,325000.0,2000.0,RW,midfielder
M. Dobre,low,low,low,medium,high,Romania,Bournemouth,1.0,2019,€1.4M,61,high,High/ Medium,€550K,€4K,550000.0,4000.0,RM,midfielder
N. Fernández,low,low,low,medium,high,Chile,Audax Italiano,1.0,2021,€889K,61,high,Medium/ Medium,€450K,€1K,450000.0,1000.0,RM,midfielder
M. López,low,low,low,medium,high,Argentina,Club Atlético Banfield,1.0,2020,€765K,61,medium,High/ High,€450K,€2K,450000.0,2000.0,ST,striker
C. Dilo,low,low,low,medium,medium,France,Paris FC,1.0,2020,€507K,61,medium,Medium/ Medium,€260K,€1K,260000.0,1000.0,GK,goalkeeper
J. Beste,low,low,low,medium,high,Germany,SV Werder Bremen,1.0,2021,€1.1M,61,high,High/ Medium,€475K,€2K,475000.0,2000.0,LB,defender
D. Thomas,low,low,low,medium,high,Scotland,Kilmarnock,1.0,2020,€731K,61,high,High/ Low,€375K,€1K,375000.0,1000.0,RM,midfielder
E. Edwards Jr.,medium,low,low,medium,medium,United States,Orlando City SC,1.0,2023,€378K,61,low,Medium/ Medium,€240K,€1K,240000.0,1000.0,GK,goalkeeper
A. Al Jadani,medium,low,low,low,medium,Saudi Arabia,Al Wehda,1.0,2020,€355K,61,medium,Medium/ Medium,€200K,€3K,200000.0,3000.0,GK,goalkeeper
M. Engelhardt,low,low,low,medium,medium,Germany,Eintracht Braunschweig,1.0,2020,€366K,61,medium,Medium/ Medium,€240K,€1K,240000.0,1000.0,GK,goalkeeper
C. Yüksel,low,low,low,medium,high,Turkey,Galatasaray SK,1.0,2020,€1.4M,61,medium,Medium/ Medium,€550K,€6K,550000.0,6000.0,CM,midfielder
T. Casali,low,low,low,medium,medium,Austria,SV Mattersburg,1.0,2019,€413K,61,low,Medium/ Medium,€250K,€2K,250000.0,2000.0,GK,goalkeeper
D. Jaiyesimi,low,low,low,medium,high,England,Yeovil Town,1.0,2019,0,61,high,High/ Medium,€450K,€4K,450000.0,4000.0,LS,striker
Y. Bisseck,low,low,low,high,high,Germany,1. FC Köln,1.0,2022,€1.3M,61,medium,Medium/ Medium,€500K,€1K,500000.0,1000.0,CB,defender
A. Sarr,medium,low,low,low,high,Senegal,Paris FC,1.0,2020,€473K,61,high,Medium/ Low,€270K,€2K,270000.0,2000.0,ST,striker
T. Svendsen,low,low,low,medium,high,Norway,FK Haugesund,1.0,2018,0,61,high,Medium/ High,€525K,€1K,525000.0,1000.0,CM,midfielder
J. Williams,low,low,low,low,high,England,Rochdale,1.0,2019,€593K,61,high,High/ High,€325K,€1K,325000.0,1000.0,RM,midfielder
B. Risa,low,low,low,medium,high,Norway,Odds BK,1.0,2021,€938K,61,high,High/ Medium,€500K,€1K,500000.0,1000.0,LB,defender
D. Contreras,low,low,low,medium,high,Colombia,Jaguares de Córdoba,1.0,2023,€465K,61,high,Medium/ Medium,€300K,€1K,300000.0,1000.0,CDM,midfielder
B. Halliday,low,low,low,medium,high,England,Cambridge United,1.0,2019,€634K,61,high,High/ Medium,€325K,€2K,325000.0,2000.0,RB,defender
L. Dietz,low,low,low,medium,medium,Germany,VfL Sportfreunde Lotte,1.0,2019,0,61,medium,Medium/ Medium,€400K,€3K,400000.0,3000.0,LDM,midfielder
N. Al Omran,low,low,low,medium,medium,Saudi Arabia,Al Shabab,1.0,2021,€694K,61,high,Medium/ Medium,€375K,€4K,375000.0,4000.0,CAM,midfielder
Parra,low,low,low,medium,high,Spain,AD Alcorcón,1.0,2019,€540K,61,medium,Medium/ Medium,€300K,€2K,300000.0,2000.0,RB,defender
R. Taylor,medium,low,low,low,medium,Wales,Macclesfield Town,1.0,2019,€383K,61,medium,Medium/ Medium,€210K,€2K,210000.0,2000.0,GK,goalkeeper
C. Thomas,low,low,low,medium,high,England,Cheltenham Town,1.0,2020,€593K,61,high,Medium/ Medium,€325K,€2K,325000.0,2000.0,LCM,midfielder
O. Ómarsson,low,low,low,medium,high,Iceland,Sarpsborg 08 FF,1.0,2020,€471K,61,medium,Medium/ Medium,€325K,€1K,325000.0,1000.0,CB,defender
S. Kopp,low,low,low,medium,medium,Germany, SSV Jahn Regensburg,1.0,2019,€569K,61,medium,Medium/ High,€325K,€2K,325000.0,2000.0,CB,defender
Chen Binbin,low,low,low,medium,high,China PR,Shanghai SIPG FC,1.0,2019,€1.3M,61,high,Medium/ Medium,€475K,€2K,475000.0,2000.0,LW,midfielder
M. Toye,low,low,low,medium,high,United States,Minnesota United FC,1.0,2020,€1.2M,61,high,Medium/ Medium,€550K,€1K,550000.0,1000.0,ST,striker
Cordero,low,low,low,medium,medium,Spain,Gimnàstic de Tarragona,1.0,2019,€468K,61,low,Medium/ Medium,€260K,€1K,260000.0,1000.0,GK,goalkeeper
N. Jackson,low,low,low,medium,high,United States,Colorado Rapids,1.0,2021,€660K,61,high,Medium/ Medium,€400K,€1K,400000.0,1000.0,ST,striker
B. Källman,low,low,low,medium,high,Finland,Dundee FC,1.0,2019,€731K,61,high,High/ Medium,€375K,€1K,375000.0,1000.0,ST,striker
L. Cueto,low,low,low,medium,high,Germany,SC Preußen Münster,1.0,2019,€619K,61,high,Medium/ Medium,€375K,€1K,375000.0,1000.0,LM,midfielder
Guillamón,low,low,low,high,high,Spain,Valencia CF,1.0,2020,€1.5M,61,medium,Medium/ Medium,€475K,€2K,475000.0,2000.0,CB,defender
P. Camara,low,low,low,medium,medium,Senegal,Grenoble Foot 38,1.0,2022,€488K,61,medium,Medium/ Medium,€250K,€1K,250000.0,1000.0,GK,goalkeeper
W. Cuesta,low,low,low,medium,medium,Colombia,Deportes Tolima,1.0,2023,€400K,61,medium,Medium/ Medium,€250K,€1K,250000.0,1000.0,GK,goalkeeper
Campos,low,low,low,medium,medium,Spain,CD Numancia,1.0,2020,€522K,61,low,Medium/ Medium,€290K,€1K,290000.0,1000.0,GK,goalkeeper
F. Plach,medium,low,low,medium,medium,Slovakia,Piast Gliwice,1.0,2020,€314K,61,low,Medium/ Medium,€220K,€1K,220000.0,1000.0,GK,goalkeeper
H. Belal,low,low,low,medium,high,Saudi Arabia,Al Qadisiyah,1.0,2019,0,61,medium,Medium/ Medium,€280K,€3K,280000.0,3000.0,CDM,midfielder
D. Foulon,low,low,low,medium,high,Belgium,Waasland-Beveren,1.0,2021,€619K,61,high,Medium/ Medium,€375K,€1K,375000.0,1000.0,LB,defender
L. Fritzson,low,low,low,medium,high,Sweden,Östersunds FK,1.0,2020,€508K,61,high,Medium/ Medium,€350K,€1K,350000.0,1000.0,RW,midfielder
P. Da Silva,low,low,low,medium,high,United States,Orlando City SC,1.0,2018,€1.2M,61,high,Medium/ Low,€550K,€1K,550000.0,1000.0,CAM,midfielder
K. Skaanes,low,low,low,medium,high,Norway,IK Start,1.0,2019,€544K,61,high,Medium/ Medium,€375K,€1K,375000.0,1000.0,CM,midfielder
I. Ugbo,low,low,low,medium,medium,England,Scunthorpe United,1.0,2021,€1.3M,61,high,High/ Medium,€550K,€1K,550000.0,1000.0,ST,striker
C. Operi,low,low,low,medium,medium,France,La Berrichonne de Châteauroux,1.0,2020,€1M,61,high,High/ Medium,€425K,€1K,425000.0,1000.0,LWB,defender
C. Köppel,low,low,low,medium,high,Germany,TSV 1860 München,1.0,2019,€412K,61,high,Medium/ Medium,€270K,€1K,270000.0,1000.0,LB,defender
C. Dickinson,medium,low,low,low,high,England,Yeovil Town,1.0,2020,€280K,61,medium,Medium/ High,€160K,€2K,160000.0,2000.0,LB,defender
T. Robinet,low,low,low,medium,high,France,FC Sochaux-Montbéliard,1.0,2019,€878K,61,high,Medium/ Medium,€450K,€1K,450000.0,1000.0,RW,midfielder
Yeremi Valerón,low,low,low,medium,high,Spain,UD Las Palmas,1.0,2019,€630K,61,medium,Medium/ Medium,€350K,€1K,350000.0,1000.0,LB,defender
S. Finley,low,low,low,medium,high,England,Accrington Stanley,1.0,2020,€593K,61,high,Medium/ Medium,€325K,€1K,325000.0,1000.0,LCM,midfielder
