Jordi Sánchez,young,bad,cheap,average,average,average,Medium,€425K,€2K,425000.0,2000.0,ST,striker
Wan Houliang,mid age,bad,cheap,poor,average,average,Medium,€170K,€2K,170000.0,2000.0,LCB,defender
J. Morrell,young,bad,cheap,average,average,average,Medium,€475K,€5K,475000.0,5000.0,CM,midfielder
R. Macek,young,bad,cheap,average,average,average,High,€525K,€10K,525000.0,10000.0,CM,midfielder
Idrisa Sambú,young,bad,cheap,average,average,fast,High,€525K,€2K,525000.0,2000.0,LM,midfielder
D. Steininger,young,bad,cheap,average,average,average,Medium,€450K,€2K,450000.0,2000.0,RM,midfielder
K. Duncan,young,bad,cheap,average,average,fast,Medium,€475K,€1K,475000.0,1000.0,RB,defender
M. Eskihellaç,young,bad,cheap,average,average,average,Medium,€450K,€2K,450000.0,2000.0,LM,midfielder
Bruno Michel,young,bad,cheap,average,average,fast,Medium,€525K,€2K,525000.0,2000.0,CAM,midfielder
L. Nolan,young,bad,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,CM,midfielder
H. Futami,mid age,bad,cheap,poor,average,average,Medium,€260K,€1K,260000.0,1000.0,CB,defender
D. Otto,young,bad,cheap,good,average,average,Medium,€650K,€3K,650000.0,3000.0,ST,striker
D. Granli,young,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,RCB,defender
J. Vargas,young,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,CB,defender
Túlio Nevinha,mid age,bad,cheap,poor,average,average,Medium,€230K,€3K,230000.0,3000.0,CB,defender
Murilo Mendes,young,bad,cheap,average,average,average,Medium,€425K,€1K,425000.0,1000.0,RS,striker
J. Obrian,young,bad,cheap,average,average,fast,Medium,€425K,€1K,425000.0,1000.0,RM,midfielder
J. Möbius,young,bad,cheap,average,average,average,High,€525K,€1K,525000.0,1000.0,CAM,midfielder
Thallyson,mid age,bad,cheap,poor,average,average,High,€290K,€2K,290000.0,2000.0,LB,defender
C. Kobald,young,bad,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,CB,defender
J. Gray,young,bad,cheap,average,average,fast,Medium,€400K,€2K,400000.0,2000.0,RM,midfielder
D. Sołdecki,mid age,bad,cheap,poor,good,average,Medium,€200K,€1K,200000.0,1000.0,CDM,midfielder
M. Hongla,young,bad,cheap,average,average,average,Low,€400K,€1K,400000.0,1000.0,CB,defender
V. Dragomir,young,bad,cheap,average,average,average,High,€650K,€1K,650000.0,1000.0,CAM,midfielder
Ayala,young,bad,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,CB,defender
N. Erlbeck,mid age,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,CM,midfielder
D. Gallagher,mid age,bad,cheap,average,average,slow,Low,€300K,€1K,300000.0,1000.0,RCB,defender
A. Granlund,mid age,bad,cheap,poor,average,average,Medium,€240K,€1K,240000.0,1000.0,LWB,defender
Kim Dong Min,young,bad,cheap,average,average,average,Medium,€350K,€1K,350000.0,1000.0,LB,defender
F. Kusić,young,bad,cheap,average,average,average,Medium,€425K,€1K,425000.0,1000.0,CB,defender
A. Sorge,mid age,bad,cheap,average,average,slow,Medium,€350K,€1K,350000.0,1000.0,CB,defender
F. Venegas,young,bad,cheap,average,average,average,Medium,€500K,€1K,500000.0,1000.0,CB,defender
R. Shinzato,mid age,bad,cheap,poor,average,average,Medium,€290K,€1K,290000.0,1000.0,CB,defender
Borja Estepa,young,bad,cheap,average,average,fast,Medium,€575K,€1K,575000.0,1000.0,ST,striker
M. Solheim,mid age,bad,cheap,poor,good,average,Medium,€220K,€1K,220000.0,1000.0,LB,defender
G. Rea,young,bad,cheap,average,average,average,Medium,€375K,€2K,375000.0,2000.0,CDM,midfielder
Rubén Mesa,mid age,bad,cheap,average,average,average,Medium,€375K,€5K,375000.0,5000.0,ST,striker
M. Browne,young,bad,cheap,average,average,fast,High,€675K,€8K,675000.0,8000.0,LM,midfielder
S. Morishita,mid age,bad,cheap,poor,average,average,Medium,€170K,€1K,170000.0,1000.0,CB,defender
O. Kabak,young,bad,cheap,average,average,average,Low,€575K,€3K,575000.0,3000.0,RCB,defender
A. Pikk,mid age,bad,cheap,average,average,average,Medium,€325K,€1K,325000.0,1000.0,LB,defender
A. Ahmed,mid age,bad,cheap,poor,good,average,Medium,€290K,€1K,290000.0,1000.0,LCM,midfielder
H. Bilal,young,bad,cheap,average,poor,average,Medium,€550K,€2K,550000.0,2000.0,LM,midfielder
J. Soto,mid age,bad,cheap,average,average,fast,High,€300K,€1K,300000.0,1000.0,RB,defender
M. Léris,young,bad,cheap,average,average,average,Medium,€675K,€2K,675000.0,2000.0,ST,striker
M. Maier,young,bad,cheap,average,average,average,Medium,€425K,€2K,425000.0,2000.0,LM,midfielder
F. Hornby,young,bad,cheap,good,average,average,Medium,€625K,€7K,625000.0,7000.0,ST,striker
F. Adu Kwame,old,bad,cheap,poor,average,average,Medium,€120K,€1K,120000.0,1000.0,LB,defender
M. Hamoud,old,bad,cheap,poor,average,average,Medium,€120K,€1K,120000.0,1000.0,LB,defender
I. Alba,young,bad,cheap,average,average,average,Medium,€325K,€1K,325000.0,1000.0,RB,defender
A. López,young,bad,cheap,average,average,fast,Medium,€575K,€5K,575000.0,5000.0,RW,midfielder
A. Akinyemi,young,bad,cheap,average,average,average,Medium,€650K,€1K,650000.0,1000.0,ST,striker
M. Gutiérrez,mid age,bad,cheap,poor,average,fast,High,€350K,€1K,350000.0,1000.0,RM,midfielder
G. Diaz,young,bad,cheap,average,average,average,High,€325K,€1K,325000.0,1000.0,LB,defender
Pedro Neto,young,bad,cheap,average,average,average,High,€625K,€1K,625000.0,1000.0,ST,striker
C. Fagan,mid age,bad,cheap,poor,good,average,High,€300K,€1K,300000.0,1000.0,ST,striker
M. Clayton,young,bad,cheap,average,average,fast,Medium,€425K,€2K,425000.0,2000.0,ST,striker
M. Litka,young,bad,cheap,average,average,fast,Medium,€500K,€3K,500000.0,3000.0,RM,midfielder
J. McGing,young,bad,cheap,average,average,average,Medium,€325K,€1K,325000.0,1000.0,RB,defender
J. Jiménez,young,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,CDM,midfielder
Li Peng,mid age,bad,cheap,average,good,slow,Medium,€300K,€3K,300000.0,3000.0,RCB,defender
Carlos Gracia,mid age,bad,cheap,average,average,average,Medium,€350K,€1K,350000.0,1000.0,RCB,defender
R. Hernández,young,bad,cheap,average,good,fast,Medium,€600K,€1K,600000.0,1000.0,RB,defender
E. Yeşilyurt,young,bad,cheap,average,average,average,Medium,€375K,€2K,375000.0,2000.0,RM,midfielder
A. Jones,young,bad,cheap,average,average,slow,Medium,€475K,€5K,475000.0,5000.0,RCB,defender
G. Piscitella,mid age,bad,cheap,poor,average,fast,Medium,€350K,€1K,350000.0,1000.0,LW,midfielder
Samuel Manchón,young,bad,cheap,average,poor,average,Medium,€550K,€1K,550000.0,1000.0,RM,midfielder
H. Silveira,mid age,bad,cheap,average,average,slow,Medium,€400K,€3K,400000.0,3000.0,ST,striker
Andrés Martín,young,bad,cheap,average,poor,average,Medium,€625K,€1K,625000.0,1000.0,ST,striker
J. Labadie,mid age,bad,cheap,poor,average,average,High,€300K,€2K,300000.0,2000.0,CM,midfielder
P. Kristensen,mid age,bad,cheap,poor,average,average,Medium,€200K,€2K,200000.0,2000.0,RB,defender
D. Agyei,young,bad,cheap,average,average,average,High,€475K,€7K,475000.0,7000.0,ST,striker
N. Fofana,mid age,bad,cheap,poor,average,average,Medium,€240K,€1K,240000.0,1000.0,RWB,defender
A. Golec,mid age,bad,cheap,poor,average,average,Medium,€250K,€1K,250000.0,1000.0,LCB,defender
C. Pérez,young,bad,cheap,average,average,average,Medium,€450K,€1K,450000.0,1000.0,LCB,defender
S. Hendrie,young,bad,cheap,average,average,average,Medium,€325K,€2K,325000.0,2000.0,LB,defender
J. Porsan-Clémenté,young,bad,cheap,average,average,average,Medium,€450K,€4K,450000.0,4000.0,ST,striker
F. Valenčič,mid age,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,CAM,midfielder
K. Marsh-Brown,mid age,bad,cheap,poor,average,average,Medium,€350K,€2K,350000.0,2000.0,RM,midfielder
P. Retre,mid age,bad,cheap,average,average,average,Medium,€300K,€2K,300000.0,2000.0,RM,midfielder
M. Konradsen,young,bad,cheap,average,average,fast,Medium,€450K,€1K,450000.0,1000.0,CM,midfielder
R. Hardie,young,bad,cheap,average,average,fast,Medium,€550K,€7K,550000.0,7000.0,ST,striker
S. Gronsveld,young,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,RB,defender
L. Dodds,mid age,bad,cheap,poor,average,average,Medium,€270K,€3K,270000.0,3000.0,ST,striker
M. Shabani,young,bad,cheap,average,poor,average,Medium,€575K,€5K,575000.0,5000.0,CAM,midfielder
J. McGlashan,mid age,bad,cheap,poor,average,fast,Medium,€290K,€3K,290000.0,3000.0,RM,midfielder
T. Soares,mid age,bad,cheap,poor,average,average,Low,€260K,€2K,260000.0,2000.0,RCM,midfielder
S. Dawson,mid age,bad,cheap,poor,average,average,Medium,€230K,€3K,230000.0,3000.0,CM,midfielder
T. Matsuura,mid age,bad,cheap,poor,good,average,Medium,€300K,€1K,300000.0,1000.0,LF,striker
D. Pelivan,young,bad,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,CAM,midfielder
B. Heneghan,young,bad,cheap,average,average,slow,Medium,€350K,€2K,350000.0,2000.0,CB,defender
M. Agger,mid age,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,ST,striker
B. Waters,young,bad,cheap,average,average,fast,Medium,€375K,€3K,375000.0,3000.0,RM,midfielder
N. Delgadillo,young,bad,cheap,average,average,fast,Medium,€675K,€2K,675000.0,2000.0,LW,midfielder
T. Campanini,young,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,RB,defender
K. Larson,mid age,bad,cheap,poor,good,average,Medium,€290K,€1K,290000.0,1000.0,RB,defender
A. Boupendza,young,bad,cheap,average,average,average,Medium,€500K,€5K,500000.0,5000.0,ST,striker
J. Hernández,young,bad,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,LB,defender
R. Mahazi,mid age,bad,cheap,average,average,average,Medium,€325K,€2K,325000.0,2000.0,CDM,midfielder
S. Kurt,young,bad,cheap,average,poor,average,Medium,€425K,€3K,425000.0,3000.0,LM,midfielder
I. Al Maghrabi,mid age,bad,cheap,poor,good,average,Medium,€375K,€4K,375000.0,4000.0,ST,striker
G. Perrulli,old,bad,cheap,poor,average,average,Medium,€180K,€1K,180000.0,1000.0,LW,midfielder
K. Memija,young,bad,cheap,average,average,fast,High,€375K,€2K,375000.0,2000.0,RWB,defender
S. McGinn,mid age,bad,cheap,poor,average,average,Low,€290K,€2K,290000.0,2000.0,RCM,midfielder
Kim Keun Hoan,mid age,bad,cheap,poor,average,slow,Medium,€200K,€1K,200000.0,1000.0,CDM,midfielder
M. Raynes,mid age,bad,cheap,poor,average,slow,Medium,€230K,€3K,230000.0,3000.0,CB,defender
C. Rocchia,young,bad,cheap,average,average,average,High,€600K,€4K,600000.0,4000.0,LB,defender
J. Dunne,mid age,bad,cheap,poor,good,average,Medium,€300K,€3K,300000.0,3000.0,RCM,midfielder
Min Junlin,young,bad,cheap,average,average,average,Medium,€375K,€2K,375000.0,2000.0,RCM,midfielder
I. Escobar,young,bad,cheap,average,average,fast,Medium,€350K,€2K,350000.0,2000.0,LB,defender
Pepê,young,bad,cheap,average,average,average,Medium,€575K,€1K,575000.0,1000.0,CAM,midfielder
D. Johnson,young,bad,cheap,average,average,average,Medium,€600K,€4K,600000.0,4000.0,CB,defender
L. Gil,young,bad,cheap,average,poor,average,Medium,€400K,€2K,400000.0,2000.0,CM,midfielder
B. Haunstrup,young,bad,cheap,average,average,fast,High,€450K,€1K,450000.0,1000.0,LB,defender
Lee Dong Su,young,bad,cheap,average,average,average,Medium,€425K,€1K,425000.0,1000.0,CM,midfielder
Q. Bena,young,bad,cheap,average,average,average,Medium,€425K,€1K,425000.0,1000.0,RB,defender
H. Türkmen,young,bad,cheap,average,average,average,Medium,€400K,€3K,400000.0,3000.0,CB,defender
B. Kyere,young,bad,cheap,average,good,average,Medium,€375K,€1K,375000.0,1000.0,CB,defender
L. Pintor,young,bad,cheap,good,average,average,Medium,€675K,€5K,675000.0,5000.0,ST,striker
Eric García,young,bad,cheap,good,average,average,Medium,€550K,€6K,550000.0,6000.0,CB,defender
A. Solano,young,bad,cheap,average,average,average,Medium,€425K,€5K,425000.0,5000.0,RB,defender
C. Harold,mid age,bad,cheap,poor,average,fast,High,€350K,€1K,350000.0,1000.0,RM,midfielder
Lee Sang Ki,young,bad,cheap,average,good,fast,High,€375K,€1K,375000.0,1000.0,RB,defender
W. Omsberg,young,bad,cheap,average,average,slow,Low,€425K,€1K,425000.0,1000.0,CB,defender
B. Schwarz,mid age,bad,cheap,poor,average,average,Medium,€200K,€1K,200000.0,1000.0,CDM,midfielder
T. Cicek,mid age,bad,cheap,average,average,average,Medium,€375K,€2K,375000.0,2000.0,ST,striker
M. Briceño,young,bad,cheap,average,average,average,High,€525K,€2K,525000.0,2000.0,RW,midfielder
P. Hellquist,mid age,bad,cheap,poor,average,average,Medium,€350K,€1K,350000.0,1000.0,LW,midfielder
L. Dennis,mid age,bad,cheap,average,average,fast,High,€375K,€2K,375000.0,2000.0,CAM,midfielder
M. Baude,mid age,bad,cheap,poor,good,average,Medium,€240K,€1K,240000.0,1000.0,RB,defender
L. Moneta,young,bad,cheap,average,average,fast,Medium,€400K,€2K,400000.0,2000.0,LM,midfielder
S. Hyodo,mid age,bad,cheap,poor,good,average,Medium,€230K,€1K,230000.0,1000.0,CM,midfielder
S. Økland,mid age,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,CM,midfielder
J. Tell,young,bad,cheap,average,average,average,Medium,€475K,€4K,475000.0,4000.0,LM,midfielder
A. Altuna,mid age,bad,cheap,average,average,average,Medium,€325K,€2K,325000.0,2000.0,CDM,midfielder
A. Rizzo,young,bad,cheap,average,average,fast,Medium,€500K,€1K,500000.0,1000.0,LM,midfielder
L. Thomas,young,bad,cheap,average,average,fast,Medium,€650K,€3K,650000.0,3000.0,RM,midfielder
R. Schlegel,young,bad,cheap,average,average,slow,Low,€475K,€2K,475000.0,2000.0,CB,defender
D. Montoya,young,bad,cheap,average,average,average,Medium,€350K,€1K,350000.0,1000.0,LB,defender
Lee Min Gi,mid age,bad,cheap,average,average,average,Medium,€325K,€1K,325000.0,1000.0,LB,defender
C. Maloney,young,bad,cheap,average,good,average,High,€350K,€1K,350000.0,1000.0,RB,defender
A. Taylor-Sinclair,mid age,bad,cheap,poor,good,average,High,€280K,€1K,280000.0,1000.0,LB,defender
R. Al Ebrahim,young,bad,cheap,average,average,average,Medium,€425K,€3K,425000.0,3000.0,LM,midfielder
B. Castrillon,young,bad,cheap,good,average,fast,Medium,€650K,€1K,650000.0,1000.0,RM,midfielder
Kim Kyung Jung,mid age,bad,cheap,poor,average,fast,Medium,€325K,€1K,325000.0,1000.0,LW,midfielder
D. Kopacz,young,bad,cheap,average,average,average,Medium,€650K,€3K,650000.0,3000.0,CAM,midfielder
H. Massengo,young,bad,cheap,average,average,average,Medium,€450K,€2K,450000.0,2000.0,CDM,midfielder
Jo Jae Cheol,mid age,bad,cheap,poor,average,average,Medium,€230K,€1K,230000.0,1000.0,CM,midfielder
M. Schimpelsberger,mid age,bad,cheap,poor,average,average,High,€250K,€2K,250000.0,2000.0,RB,defender
M. Juel Andersen,young,bad,cheap,average,average,slow,Medium,€450K,€1K,450000.0,1000.0,CB,defender
F. Cobos,mid age,bad,cheap,average,average,average,High,€325K,€2K,325000.0,2000.0,LB,defender
D. van der Heijden,young,bad,cheap,average,average,average,High,€500K,€1K,500000.0,1000.0,ST,striker
P. Soiri,young,bad,cheap,average,average,average,High,€425K,€2K,425000.0,2000.0,RM,midfielder
J. Yeboah,young,bad,cheap,good,average,fast,Medium,€675K,€3K,675000.0,3000.0,LM,midfielder
M. Taylor,old,bad,cheap,poor,good,average,Medium,€30K,€2K,30000.0,2000.0,CDM,midfielder
O. Zawada,young,bad,cheap,average,average,average,Medium,€400K,€1K,400000.0,1000.0,ST,striker
L. Ndukwu,young,bad,cheap,average,average,fast,Medium,€650K,€5K,650000.0,5000.0,RM,midfielder
M. Mudryk,young,bad,cheap,good,poor,fast,Medium,€650K,€1K,650000.0,1000.0,CAM,midfielder
Callejón,young,bad,cheap,average,average,average,Medium,€525K,€1K,525000.0,1000.0,CM,midfielder
R. Edwards,young,bad,cheap,average,good,fast,High,€375K,€1K,375000.0,1000.0,LM,midfielder
A. Khrees,mid age,bad,cheap,poor,average,average,High,€250K,€4K,250000.0,4000.0,RB,defender
O. Hawsawi,young,bad,cheap,average,good,slow,Medium,€325K,€3K,325000.0,3000.0,RB,defender
M. Owusu,young,bad,cheap,average,average,fast,Medium,€425K,€1K,425000.0,1000.0,RM,midfielder
L. Hurtado,young,bad,cheap,average,average,fast,Medium,€425K,€1K,425000.0,1000.0,RM,midfielder
F. Ibargüen,young,bad,cheap,average,average,average,Medium,€375K,€1K,375000.0,1000.0,CB,defender
A. Boniotti,young,bad,cheap,average,average,average,High,€350K,€1K,350000.0,1000.0,RB,defender
Y. Kobayashi,mid age,bad,cheap,poor,average,average,Medium,€170K,€1K,170000.0,1000.0,RB,defender
A. Porcino,young,bad,cheap,average,average,average,High,€400K,€1K,400000.0,1000.0,LB,defender
G. MacKenzie,mid age,bad,cheap,poor,average,slow,Medium,€170K,€2K,170000.0,2000.0,CB,defender
Pedro López,young,bad,cheap,average,average,slow,Medium,€450K,€1K,450000.0,1000.0,CB,defender
J. Livolant,young,bad,cheap,average,average,average,Medium,€575K,€3K,575000.0,3000.0,CAM,midfielder
D. Avdić,mid age,bad,cheap,poor,average,average,Medium,€290K,€2K,290000.0,2000.0,CM,midfielder
Zhu Baojie,mid age,bad,cheap,poor,good,average,Medium,€300K,€3K,300000.0,3000.0,LM,midfielder
P. Mingoia,mid age,bad,cheap,poor,average,fast,Medium,€325K,€1K,325000.0,1000.0,RM,midfielder
